iter	RMSE
2925	0.6149414419
2926	0.6149411982
2927	0.6149404604
2928	0.6149393357
2929	0.6149381139
2930	0.614937891
2931	0.6149372982
2932	0.6149372857
2933	0.6149370354
2934	0.6149365485
2935	0.6149354481
2936	0.6149343957
2937	0.6149343095
2938	0.6149338583
2939	0.6149330633
2940	0.6149313786
2941	0.6149312115
2942	0.6149310325
2943	0.6149308182
2944	0.6149307799
2945	0.6149307126
2946	0.6149307126
2947	0.6149307052
2948	0.6149306016
2949	0.6149298144
2950	0.6149297344
2951	0.6149291382
2952	0.6149291256
2953	0.6149280411
2954	0.6149270533
2955	0.6149270533
2956	0.6149267052
2957	0.6149266302
2958	0.614925215
2959	0.614925215
2960	0.6149251568
2961	0.6149249034
2962	0.614924708
2963	0.6149233114
2964	0.6149227718
2965	0.6149224506
2966	0.6149188084
2967	0.6149186761
2968	0.6149183009
2969	0.6149182557
2970	0.6149176073
2971	0.6149176073
2972	0.6149172292
2973	0.6149160753
2974	0.6149157408
2975	0.6149156575
2976	0.6149149435
2977	0.6149148592
2978	0.6149147369
2979	0.6149144167
2980	0.6149141382
2981	0.614913584
2982	0.6149135149
2983	0.6149134392
2984	0.6149127148
2985	0.6149123632
2986	0.6149123632
2987	0.6149123632
2988	0.6149123579
2989	0.6149118864
2990	0.6149118665
2991	0.6149117687
2992	0.6149117687
2993	0.6149115409
2994	0.614911467
2995	0.6149111732
2996	0.6149109123
2997	0.6149107655
2998	0.6149104988
2999	0.6149098534
3000	0.6149091219
3001	0.6149089817
3002	0.614908814
3003	0.6149086258
3004	0.6149082462
3005	0.61490779
3006	0.6149077726
3007	0.6149073692
3008	0.6149063164
3009	0.6149053327
3010	0.614905237
3011	0.6149049223
3012	0.6149049223
3013	0.6149045027
3014	0.6149030981
3015	0.614902746
3016	0.6149017735
3017	0.6149017449
3018	0.6149016552
3019	0.6149012618
3020	0.6149012033
3021	0.6149011043
3022	0.6149008
3023	0.6149005894
3024	0.61490057
3025	0.6148984893
3026	0.6148984382
3027	0.6148983223
3028	0.6148982148
3029	0.6148980753
3030	0.6148979355
3031	0.6148977885
3032	0.6148974645
3033	0.614897379
3034	0.6148967439
3035	0.6148965853
3036	0.614896242
3037	0.6148950992
3038	0.6148938816
3039	0.6148936071
3040	0.6148916553
3041	0.6148907399
3042	0.6148905345
3043	0.6148904971
3044	0.6148882327
3045	0.6148872708
3046	0.6148864378
3047	0.6148861443
3048	0.6148861231
3049	0.614886121
3050	0.6148860358
3051	0.6148858167
3052	0.6148843484
3053	0.6148843484
3054	0.6148842156
3055	0.6148838925
3056	0.6148831844
3057	0.6148830997
3058	0.6148828605
3059	0.6148827205
3060	0.6148824515
3061	0.6148823845
3062	0.6148822301
3063	0.6148803936
3064	0.6148797242
3065	0.6148796961
3066	0.6148796262
3067	0.6148793761
3068	0.6148792257
3069	0.6148786827
3070	0.6148786293
3071	0.6148782854
3072	0.614878155
3073	0.6148778781
3074	0.6148778213
3075	0.6148775232
3076	0.6148771911
3077	0.6148771425
3078	0.6148771322
3079	0.6148766981
3080	0.6148765433
3081	0.6148757261
3082	0.6148741111
3083	0.6148740861
3084	0.6148740685
3085	0.6148740409
3086	0.61487403
3087	0.6148735426
3088	0.6148729057
3089	0.6148721526
3090	0.6148721127
3091	0.6148720272
3092	0.6148719878
3093	0.6148719488
3094	0.614870523
3095	0.6148695604
3096	0.614869277
3097	0.614868184
3098	0.6148639346
3099	0.6148638493
3100	0.6148636532
3101	0.6148635787
3102	0.614863327
3103	0.6148633261
3104	0.6148633098
3105	0.6148623462
3106	0.6148618083
3107	0.6148614203
3108	0.6148588248
3109	0.6148583069
3110	0.6148582705
3111	0.6148580837
3112	0.6148580264
3113	0.6148579936
3114	0.6148579244
3115	0.6148572437
3116	0.6148569807
3117	0.6148568517
3118	0.6148563652
3119	0.6148560324
3120	0.614855638
3121	0.6148554078
3122	0.6148553596
3123	0.6148551612
3124	0.6148550811
3125	0.6148550514
3126	0.6148547599
3127	0.6148544429
3128	0.6148540499
3129	0.614853299
3130	0.6148531574
3131	0.6148530423
3132	0.6148530361
3133	0.6148522674
3134	0.6148518712
3135	0.614851247
3136	0.6148497167
3137	0.6148489639
3138	0.6148476005
3139	0.6148475674
3140	0.6148475674
3141	0.6148473756
3142	0.6148466204
3143	0.6148465953
3144	0.6148464284
3145	0.6148463828
3146	0.6148456059
3147	0.614845246
3148	0.6148446497
3149	0.6148439085
3150	0.614843887
3151	0.6148432667
3152	0.6148409682
3153	0.614840675
3154	0.6148387324
3155	0.6148385414
3156	0.6148382893
3157	0.6148381885
3158	0.6148379993
3159	0.6148379938
3160	0.6148372047
3161	0.614837044
3162	0.6148363631
3163	0.6148363236
3164	0.6148356111
3165	0.6148351091
3166	0.6148349776
3167	0.614834943
3168	0.6148347278
3169	0.6148346072
3170	0.6148332956
3171	0.6148332955
3172	0.6148319997
3173	0.6148311593
3174	0.6148310769
3175	0.6148308637
3176	0.6148308109
3177	0.6148306599
3178	0.6148303666
3179	0.6148299338
3180	0.6148295806
3181	0.6148288272
3182	0.6148288272
3183	0.6148288272
3184	0.6148286263
3185	0.6148264274
3186	0.6148251877
3187	0.6148223429
3188	0.6148220647
3189	0.6148218817
3190	0.614821876
3191	0.6148215937
3192	0.6148213666
3193	0.61482133
3194	0.614821238
3195	0.6148211725
3196	0.6148211678
3197	0.6148208793
3198	0.6148206584
3199	0.6148196972
3200	0.614819694
3201	0.6148194663
3202	0.6148193417
3203	0.6148189623
3204	0.6148189043
3205	0.6148185998
3206	0.6148182713
3207	0.6148181489
3208	0.6148180318
3209	0.6148176804
3210	0.6148169579
3211	0.6148169559
3212	0.6148169559
3213	0.6148158007
3214	0.6148157973
3215	0.6148157534
3216	0.6148157534
3217	0.6148147244
3218	0.6148140812
3219	0.6148140812
3220	0.6148137696
3221	0.6148136081
3222	0.6148134025
3223	0.6148132861
3224	0.6148123834
3225	0.6148123502
3226	0.6148106585
3227	0.6148093818
3228	0.6148093796
3229	0.6148085623
3230	0.6148084639
3231	0.6148080647
3232	0.6148078691
3233	0.6148078362
3234	0.61480758
3235	0.6148075405
3236	0.6148067999
3237	0.6148061257
3238	0.614806087
3239	0.6148060543
3240	0.6148060542
3241	0.6148060096
3242	0.6148058177
3243	0.6148057979
3244	0.6148057657
3245	0.6148055414
3246	0.6148049879
3247	0.6148047816
3248	0.6148041048
3249	0.6148035583
3250	0.614801734
3251	0.614801296
3252	0.6148012505
3253	0.6148012505
3254	0.6148010397
3255	0.6148007959
3256	0.6148006934
3257	0.6148006724
3258	0.6148002271
3259	0.6147998124
3260	0.6147997889
3261	0.6147989257
3262	0.614798911
3263	0.6147987113
3264	0.6147984239
3265	0.6147980077
3266	0.6147978679
3267	0.6147956226
3268	0.6147956147
3269	0.614795578
3270	0.614795578
3271	0.6147953664
3272	0.6147938164
3273	0.6147935308
3274	0.6147934663
3275	0.6147925435
3276	0.6147923103
3277	0.6147923103
3278	0.6147922369
3279	0.6147921123
3280	0.6147919745
3281	0.6147919334
3282	0.6147919312
3283	0.614791626
3284	0.6147915175
3285	0.61479129
3286	0.6147892693
3287	0.6147884962
3288	0.6147875404
3289	0.6147871439
3290	0.6147870407
3291	0.6147850975
3292	0.6147850204
3293	0.6147850203
3294	0.6147850166
3295	0.6147844045
3296	0.6147834326
3297	0.6147834325
3298	0.6147833341
3299	0.6147832539
3300	0.6147829643
3301	0.6147822282
3302	0.614782102
3303	0.6147812105
3304	0.6147812104
3305	0.6147810631
3306	0.614781016
3307	0.6147807423
3308	0.6147802173
3309	0.6147800413
3310	0.6147798666
3311	0.6147793727
3312	0.6147788222
3313	0.6147780413
3314	0.614777997
3315	0.6147750818
3316	0.6147750638
3317	0.6147750637
3318	0.6147749772
3319	0.6147748107
3320	0.6147740085
3321	0.6147737342
3322	0.6147736099
3323	0.614773565
3324	0.6147734507
3325	0.6147727906
3326	0.6147727905
3327	0.6147726352
3328	0.6147722923
3329	0.614772167
3330	0.6147720502
3331	0.6147718804
3332	0.6147718783
3333	0.6147714706
3334	0.6147713144
3335	0.6147710665
3336	0.6147707623
3337	0.6147705473
3338	0.6147704929
3339	0.6147700011
3340	0.6147700011
3341	0.6147696425
3342	0.6147682183
3343	0.614768157
3344	0.6147681495
3345	0.6147681444
3346	0.6147681143
3347	0.6147681085
3348	0.6147681084
3349	0.6147669127
3350	0.6147668228
3351	0.6147665035
3352	0.6147665035
3353	0.6147660323
3354	0.6147660228
3355	0.6147660228
3356	0.6147660061
3357	0.6147657674
3358	0.6147656643
3359	0.6147651472
3360	0.6147649934
3361	0.6147646454
3362	0.6147644965
3363	0.6147640114
3364	0.6147638527
3365	0.6147637558
3366	0.6147637553
3367	0.6147631647
3368	0.6147627506
3369	0.6147624923
3370	0.6147621674
3371	0.6147620712
3372	0.6147619233
3373	0.6147618737
3374	0.6147557438
3375	0.6147555203
3376	0.6147552832
3377	0.6147551566
3378	0.6147551157
3379	0.6147550875
3380	0.6147546313
3381	0.6147544624
3382	0.6147544383
3383	0.6147544383
3384	0.6147541017
3385	0.6147538745
3386	0.6147530278
3387	0.614752819
3388	0.6147527167
3389	0.6147524501
3390	0.6147515024
3391	0.6147514334
3392	0.6147511602
3393	0.6147511124
3394	0.614750532
3395	0.6147498915
3396	0.61474977
3397	0.6147497026
3398	0.614749101
3399	0.6147483986
3400	0.6147483897
3401	0.61474819
3402	0.6147480929
3403	0.6147480067
3404	0.6147479513
3405	0.6147476871
3406	0.6147476753
3407	0.6147474957
3408	0.6147471784
3409	0.6147471784
3410	0.6147471658
3411	0.6147471658
3412	0.6147465373
3413	0.6147463922
3414	0.6147462755
3415	0.614746186
3416	0.614746186
3417	0.6147460851
3418	0.6147459879
3419	0.6147454606
3420	0.6147454174
3421	0.6147454011
3422	0.6147454005
3423	0.6147441367
3424	0.6147439317
3425	0.6147437167
3426	0.6147437067
3427	0.6147436142
3428	0.6147434719
3429	0.6147434298
3430	0.6147433957
3431	0.6147433545
3432	0.6147433506
3433	0.6147423235
3434	0.6147416928
3435	0.6147415947
3436	0.6147415947
3437	0.6147415923
3438	0.6147405157
3439	0.6147403256
3440	0.6147385541
3441	0.6147385017
3442	0.6147372358
3443	0.6147369738
3444	0.6147369725
3445	0.614736918
3446	0.6147365679
3447	0.6147361079
3448	0.614735908
3449	0.6147345649
3450	0.6147328827
3451	0.614732824
3452	0.6147323535
3453	0.6147314959
3454	0.6147314
3455	0.6147310926
3456	0.6147308054
3457	0.6147306107
3458	0.6147303913
3459	0.6147301835
3460	0.6147301111
3461	0.6147293878
3462	0.6147293878
3463	0.6147289974
3464	0.6147289946
3465	0.6147279669
3466	0.6147277968
3467	0.6147273683
3468	0.6147273568
3469	0.6147273361
3470	0.614727083
3471	0.614726883
3472	0.6147263935
3473	0.6147263836
3474	0.6147249107
3475	0.6147247843
3476	0.6147247843
3477	0.6147246355
3478	0.6147245059
3479	0.6147242891
3480	0.6147240403
3481	0.6147235016
3482	0.6147234426
3483	0.6147234161
3484	0.6147234035
3485	0.6147232949
3486	0.6147232879
3487	0.614723184
3488	0.6147229319
3489	0.61472282
3490	0.6147225161
3491	0.6147224693
3492	0.6147223568
3493	0.6147222464
3494	0.6147215406
3495	0.614721233
3496	0.6147206747
3497	0.6147188272
3498	0.6147178888
3499	0.6147178654
3500	0.6147177856
3501	0.6147177576
3502	0.6147175815
3503	0.6147161345
3504	0.6147160941
3505	0.6147159963
3506	0.6147159963
3507	0.6147157316
3508	0.6147155633
3509	0.6147154408
3510	0.6147151846
3511	0.6147128466
3512	0.614712632
3513	0.614712293
3514	0.6147121093
3515	0.6147118818
3516	0.6147118583
3517	0.6147115963
3518	0.6147114162
3519	0.6147113617
3520	0.6147104558
3521	0.6147103838
3522	0.6147099565
3523	0.6147092029
3524	0.614709132
3525	0.6147090664
3526	0.6147090311
3527	0.6147090214
3528	0.6147087027
3529	0.6147083172
3530	0.6147080114
3531	0.614707963
3532	0.614707587
3533	0.6147073754
3534	0.6147073754
3535	0.6147052428
3536	0.6147043916
3537	0.6147043643
3538	0.6147043632
3539	0.6147039614
3540	0.6147039517
3541	0.6147039156
3542	0.614703373
3543	0.6147030955
3544	0.6147023316
3545	0.614702151
3546	0.6147019242
3547	0.6147019155
3548	0.6147017772
3549	0.6147016631
3550	0.6147016037
3551	0.6147015331
3552	0.6147015277
3553	0.6147009045
3554	0.6147003323
3555	0.6146998506
3556	0.6146994676
3557	0.6146984329
3558	0.6146984241
3559	0.6146981049
3560	0.6146979862
3561	0.6146975289
3562	0.6146974993
3563	0.614697492
3564	0.6146974919
3565	0.6146974171
3566	0.6146973279
3567	0.6146961796
3568	0.6146961365
3569	0.6146960484
3570	0.6146960232
3571	0.6146953238
3572	0.6146952505
3573	0.614694388
3574	0.6146941706
3575	0.6146932016
3576	0.6146917227
3577	0.6146917226
3578	0.614691547
3579	0.614691547
3580	0.6146912107
3581	0.6146907918
3582	0.6146907673
3583	0.6146907539
3584	0.6146900467
3585	0.614689648
3586	0.6146893698
3587	0.6146890514
3588	0.6146888954
3589	0.6146888954
3590	0.6146888617
3591	0.6146887091
3592	0.6146879435
3593	0.6146872586
3594	0.614686636
3595	0.6146863385
3596	0.6146862599
3597	0.614686206
3598	0.6146861921
3599	0.6146858488
3600	0.6146858488
3601	0.6146856115
3602	0.6146853879
3603	0.6146843557
3604	0.6146803568
3605	0.6146803104
3606	0.6146797681
3607	0.6146797661
3608	0.6146797488
3609	0.6146797172
3610	0.6146788576
3611	0.6146785158
3612	0.6146785
3613	0.6146774877
3614	0.6146773963
3615	0.6146773456
3616	0.6146773055
3617	0.6146772757
3618	0.6146771285
3619	0.6146763256
3620	0.614675893
3621	0.6146758073
3622	0.6146757424
3623	0.6146757424
3624	0.6146754575
3625	0.6146754573
3626	0.6146748023
3627	0.6146738872
3628	0.6146736208
3629	0.6146731643
3630	0.6146730171
3631	0.6146726652
3632	0.6146725576
3633	0.6146717775
3634	0.6146717476
3635	0.6146712128
3636	0.614670006
3637	0.6146699992
3638	0.6146699972
3639	0.6146695464
3640	0.6146678739
3641	0.6146674651
3642	0.614667465
3643	0.6146666276
3644	0.614666599
3645	0.614666535
3646	0.614666234
3647	0.6146661652
3648	0.6146656597
3649	0.6146656377
3650	0.6146655469
3651	0.6146655469
3652	0.6146654724
3653	0.6146654261
3654	0.6146653957
3655	0.6146651983
3656	0.6146642734
3657	0.6146641419
3658	0.6146641049
3659	0.614663363
3660	0.6146621432
3661	0.6146618053
3662	0.6146615728
3663	0.6146615104
3664	0.6146613391
3665	0.6146612857
3666	0.6146607441
3667	0.6146606221
3668	0.6146601524
3669	0.6146599013
3670	0.614658252
3671	0.6146578691
3672	0.6146578401
3673	0.6146577284
3674	0.6146576777
3675	0.6146576199
3676	0.6146569791
3677	0.6146563397
3678	0.6146563034
3679	0.6146560217
3680	0.6146559618
3681	0.6146558101
3682	0.614655511
3683	0.6146549965
3684	0.6146549714
3685	0.6146548303
3686	0.6146548298
3687	0.6146547392
3688	0.6146545034
3689	0.6146543811
3690	0.6146542141
3691	0.614654169
3692	0.6146541302
3693	0.6146532944
3694	0.6146532725
3695	0.6146532706
3696	0.6146531673
3697	0.6146526338
3698	0.614651297
3699	0.6146510305
3700	0.6146505619
3701	0.6146497886
3702	0.6146497416
3703	0.6146494893
3704	0.6146494867
3705	0.6146487171
3706	0.6146485947
3707	0.6146484882
3708	0.6146481545
3709	0.6146479212
3710	0.6146478928
3711	0.6146478827
3712	0.6146478476
3713	0.6146478476
3714	0.6146469561
3715	0.6146467854
3716	0.6146466688
3717	0.6146457444
3718	0.6146457293
3719	0.6146456413
3720	0.6146453265
3721	0.6146452236
3722	0.6146437234
3723	0.6146436872
3724	0.6146436628
3725	0.614643425
3726	0.6146432398
3727	0.6146427439
3728	0.6146423441
3729	0.6146423412
3730	0.6146422249
3731	0.6146420281
3732	0.6146416499
3733	0.6146415912
3734	0.6146414616
3735	0.6146412656
3736	0.614640933
3737	0.6146406071
3738	0.6146405889
3739	0.6146400887
3740	0.6146400486
3741	0.6146400344
3742	0.6146399326
3743	0.6146396665
3744	0.6146396563
3745	0.6146395079
3746	0.6146392114
3747	0.6146373741
3748	0.6146373741
3749	0.6146371804
3750	0.6146363417
3751	0.6146363416
3752	0.6146360966
3753	0.6146328152
3754	0.6146320583
3755	0.6146320207
3756	0.6146318605
3757	0.6146318604
3758	0.6146299726
3759	0.6146299287
3760	0.614629357
3761	0.614629346
3762	0.6146293071
3763	0.6146291685
3764	0.6146290991
3765	0.6146288792
3766	0.6146286612
3767	0.6146283714
3768	0.6146274681
3769	0.614626299
3770	0.6146261982
3771	0.6146256212
3772	0.6146252097
3773	0.61462496
3774	0.6146248737
3775	0.6146247464
3776	0.6146247463
3777	0.6146238999
3778	0.6146234923
3779	0.614623492
3780	0.6146233646
3781	0.6146232786
3782	0.614623255
3783	0.6146231822
3784	0.6146230654
3785	0.614623038
3786	0.6146230378
3787	0.6146230054
3788	0.6146229373
3789	0.6146228792
3790	0.6146223959
3791	0.61462173
3792	0.6146206825
3793	0.6146198425
3794	0.6146193429
3795	0.6146187806
3796	0.6146186194
3797	0.6146185934
3798	0.6146185361
3799	0.6146183458
3800	0.6146182052
3801	0.6146180481
3802	0.614617386
3803	0.6146173651
3804	0.6146169621
3805	0.6146168724
3806	0.6146168664
3807	0.6146166254
3808	0.6146165213
3809	0.614616518
3810	0.6146156478
3811	0.6146156478
3812	0.6146150309
3813	0.6146148723
3814	0.6146147478
3815	0.6146145668
3816	0.614614396
3817	0.6146143839
3818	0.6146142891
3819	0.6146139881
3820	0.6146139373
3821	0.6146138199
3822	0.614613387
3823	0.6146129241
3824	0.6146127943
3825	0.6146127619
3826	0.6146125678
3827	0.6146119314
3828	0.6146118436
3829	0.6146116493
3830	0.614611574
3831	0.6146114871
3832	0.6146111231
3833	0.6146109456
3834	0.6146109175
3835	0.6146108991
3836	0.6146108597
3837	0.6146108269
3838	0.6146102039
3839	0.6146101886
3840	0.614609765
3841	0.6146087659
3842	0.6146082838
3843	0.6146077216
3844	0.6146076717
3845	0.6146076536
3846	0.6146076263
3847	0.6146074938
3848	0.6146074595
3849	0.6146074449
3850	0.6146072414
3851	0.6146069134
3852	0.614606868
3853	0.6146068664
3854	0.6146068355
3855	0.6146068226
3856	0.6146067689
3857	0.6146067304
3858	0.614606376
3859	0.6146061099
3860	0.6146060077
3861	0.6146055284
3862	0.6146055226
3863	0.6146036991
3864	0.6146034762
3865	0.6146034758
3866	0.6146029923
3867	0.6146028071
3868	0.6146027788
3869	0.6146022507
3870	0.6146010974
3871	0.6145982288
3872	0.6145980978
3873	0.6145980351
3874	0.6145974975
3875	0.6145973592
3876	0.614597158
3877	0.6145971547
3878	0.6145971512
3879	0.6145971104
3880	0.6145968711
3881	0.6145967747
3882	0.6145967637
3883	0.6145967409
3884	0.6145967345
3885	0.6145966862
3886	0.6145961825
3887	0.6145960631
3888	0.6145959721
3889	0.6145959552
3890	0.6145957884
3891	0.6145957776
3892	0.6145952003
3893	0.614595195
3894	0.6145951822
3895	0.6145951526
3896	0.6145951498
3897	0.6145951277
3898	0.6145950602
3899	0.6145949962
3900	0.6145946055
3901	0.6145946055
3902	0.6145937601
3903	0.6145933575
3904	0.6145929161
3905	0.6145927383
3906	0.6145925828
3907	0.6145925648
3908	0.6145925493
3909	0.6145924694
3910	0.614591898
3911	0.614591898
3912	0.6145916899
3913	0.6145914435
3914	0.6145914413
3915	0.6145911103
3916	0.6145910663
3917	0.6145895642
3918	0.6145887783
3919	0.6145886187
3920	0.6145885736
3921	0.6145885682
3922	0.6145880206
3923	0.6145854541
3924	0.6145854062
3925	0.6145852552
3926	0.6145852265
3927	0.6145849649
3928	0.6145849583
3929	0.6145849113
3930	0.6145848045
3931	0.6145847296
3932	0.614584286
3933	0.6145839616
3934	0.6145837025
3935	0.6145837025
3936	0.6145836745
3937	0.6145836342
3938	0.6145836248
3939	0.6145836105
3940	0.6145834469
3941	0.614583053
3942	0.6145824275
3943	0.6145816396
3944	0.6145816396
3945	0.6145816396
3946	0.6145815451
3947	0.614581545
3948	0.6145814705
3949	0.6145810666
3950	0.6145810182
3951	0.6145810031
3952	0.614580958
3953	0.6145809122
3954	0.6145806986
3955	0.6145805353
3956	0.6145805056
3957	0.6145803851
3958	0.6145802057
3959	0.6145801592
3960	0.6145790805
3961	0.614578999
3962	0.6145789865
3963	0.614578357
3964	0.6145777631
3965	0.614577583
3966	0.6145774171
3967	0.6145771807
3968	0.614576519
3969	0.6145763676
3970	0.6145762874
3971	0.6145762313
3972	0.6145762159
3973	0.614576049
3974	0.6145759267
3975	0.6145755335
3976	0.6145749213
3977	0.6145749114
3978	0.6145748986
3979	0.614574366
3980	0.6145742884
3981	0.6145742834
3982	0.614574198
3983	0.6145740934
3984	0.6145739417
3985	0.6145738692
3986	0.6145738509
3987	0.6145738249
3988	0.6145734051
3989	0.6145733788
3990	0.6145730242
3991	0.6145729099
3992	0.6145729099
3993	0.6145729082
3994	0.614572771
3995	0.6145727593
3996	0.6145727252
3997	0.6145727252
3998	0.6145725635
3999	0.6145723377
4000	0.6145721854
4001	0.6145721446
4002	0.6145720582
4003	0.6145719965
4004	0.6145719342
4005	0.614571931
4006	0.6145717062
4007	0.6145714908
4008	0.6145714529
4009	0.6145714386
4010	0.6145709974
4011	0.6145708502
4012	0.614570828
4013	0.6145704566
4014	0.6145701636
4015	0.6145698013
4016	0.6145695216
4017	0.6145694795
4018	0.6145693831
4019	0.6145693791
4020	0.6145692674
4021	0.6145692382
4022	0.6145690365
4023	0.6145688397
4024	0.6145688397
4025	0.6145687571
4026	0.6145686256
4027	0.6145684873
4028	0.6145677739
4029	0.6145676343
4030	0.6145673448
4031	0.6145673218
4032	0.6145667448
4033	0.6145667329
4034	0.6145661144
4035	0.6145659724
4036	0.61456592
4037	0.6145657158
4038	0.6145655929
4039	0.6145654053
4040	0.6145652677
4041	0.6145652391
4042	0.6145651252
4043	0.6145650931
4044	0.6145648433
4045	0.6145648218
4046	0.6145647568
4047	0.6145646856
4048	0.6145645907
4049	0.6145645855
4050	0.6145645016
4051	0.6145645009
4052	0.6145644917
4053	0.6145644226
4054	0.6145642335
4055	0.6145641734
4056	0.6145641048
4057	0.6145640038
4058	0.6145639544
4059	0.6145639127
4060	0.61456376
4061	0.61456376
4062	0.6145634836
4063	0.6145634687
4064	0.6145627297
4065	0.6145619259
4066	0.6145617301
4067	0.6145616744
4068	0.6145616457
4069	0.6145616451
4070	0.6145613793
4071	0.6145607874
4072	0.6145607874
4073	0.6145607666
4074	0.6145606854
4075	0.6145606406
4076	0.6145605572
4077	0.6145605211
4078	0.6145605099
4079	0.6145597476
4080	0.6145596819
4081	0.6145596476
4082	0.6145591721
4083	0.6145589057
4084	0.614558854
4085	0.6145587155
4086	0.6145586155
4087	0.6145585366
4088	0.614558067
4089	0.6145579516
4090	0.6145579443
4091	0.6145579338
4092	0.614557918
4093	0.6145575842
4094	0.6145571243
4095	0.614556912
4096	0.6145567487
4097	0.6145565108
4098	0.6145564823
4099	0.6145564291
4100	0.6145564191
4101	0.6145564
4102	0.6145562255
4103	0.6145562048
4104	0.614556071
4105	0.6145554736
4106	0.6145554572
4107	0.6145554444
4108	0.614554992
4109	0.6145549827
4110	0.6145548497
4111	0.6145548481
4112	0.6145528134
4113	0.6145527501
4114	0.6145520096
4115	0.61454938
4116	0.6145492406
4117	0.6145492318
4118	0.614549144
4119	0.6145490938
4120	0.6145490938
4121	0.6145490844
4122	0.61454908
4123	0.6145486091
4124	0.6145485913
4125	0.6145485768
4126	0.6145484621
4127	0.6145484586
4128	0.6145476594
4129	0.6145475789
4130	0.6145475677
4131	0.6145475385
4132	0.6145474781
4133	0.6145474151
4134	0.6145473675
4135	0.6145473675
4136	0.6145473364
4137	0.6145472535
4138	0.6145472409
4139	0.6145461751
4140	0.6145461509
4141	0.6145457009
4142	0.6145455913
4143	0.6145455913
4144	0.6145455692
4145	0.614545368
4146	0.6145451298
4147	0.6145450913
4148	0.6145446186
4149	0.6145445505
4150	0.6145445335
4151	0.6145443181
4152	0.6145438435
4153	0.6145438279
4154	0.6145438141
4155	0.6145438013
4156	0.6145437053
4157	0.6145435305
4158	0.6145434548
4159	0.6145434268
4160	0.6145433183
4161	0.6145428076
4162	0.6145427932
4163	0.6145420706
4164	0.6145419827
4165	0.6145418744
4166	0.6145418744
4167	0.6145417403
4168	0.6145416554
4169	0.6145414999
4170	0.6145413904
4171	0.6145413502
4172	0.6145413145
4173	0.6145412773
4174	0.6145412659
4175	0.6145412628
4176	0.6145412044
4177	0.6145411696
4178	0.6145407638
4179	0.6145403804
4180	0.6145403657
4181	0.6145403528
4182	0.6145403261
4183	0.6145402325
4184	0.6145401895
4185	0.6145400789
4186	0.6145400733
4187	0.6145397627
4188	0.614539514
4189	0.6145395106
4190	0.6145392865
4191	0.6145392788
4192	0.6145390701
4193	0.6145386432
4194	0.6145386342
4195	0.6145385264
4196	0.6145383604
4197	0.614538335
4198	0.6145382942
4199	0.6145382866
4200	0.6145382863
4201	0.6145380183
4202	0.6145379894
4203	0.6145379149
4204	0.6145379044
4205	0.6145378594
4206	0.6145378471
4207	0.6145373657
4208	0.6145371263
4209	0.6145370777
4210	0.6145370375
4211	0.6145370311
4212	0.6145368439
4213	0.6145368154
4214	0.6145365676
4215	0.61453655
4216	0.6145365262
4217	0.6145365255
4218	0.6145365208
4219	0.61453646
4220	0.6145362752
4221	0.6145362746
4222	0.61453621
4223	0.6145362005
4224	0.6145344963
4225	0.6145344803
4226	0.6145343668
4227	0.6145343318
4228	0.6145342464
4229	0.6145342006
4230	0.6145340599
4231	0.6145339185
4232	0.6145328403
4233	0.6145328355
4234	0.6145325066
4235	0.6145320729
4236	0.6145320572
4237	0.6145319232
4238	0.6145319058
4239	0.6145317974
4240	0.6145315365
4241	0.6145295309
4242	0.61452923
4243	0.6145291674
4244	0.6145289398
4245	0.6145288854
4246	0.6145288592
4247	0.6145288591
4248	0.6145287725
4249	0.614528746
4250	0.6145286681
4251	0.6145286571
4252	0.614528355
4253	0.614528156
4254	0.6145281314
4255	0.6145281314
4256	0.6145280375
4257	0.6145279514
4258	0.6145279514
4259	0.6145279291
4260	0.6145279194
4261	0.6145278939
4262	0.6145278883
4263	0.614527647
4264	0.614527647
4265	0.6145276331
4266	0.6145272451
4267	0.6145272451
4268	0.6145271378
4269	0.6145271208
4270	0.6145270825
4271	0.6145270697
4272	0.6145270289
4273	0.6145270167
4274	0.6145264388
4275	0.614526376
4276	0.6145248833
4277	0.6145248261
4278	0.6145248096
4279	0.6145243531
4280	0.6145243339
4281	0.6145237788
4282	0.6145237714
4283	0.6145237493
4284	0.614523416
4285	0.6145228852
4286	0.6145228297
4287	0.6145228297
4288	0.6145228251
4289	0.6145202318
4290	0.6145196871
4291	0.6145196535
4292	0.6145196367
4293	0.614519604
4294	0.614519604
4295	0.6145195762
4296	0.6145195762
4297	0.6145195753
4298	0.6145195511
4299	0.6145194927
4300	0.6145194752
4301	0.6145185187
4302	0.6145184718
4303	0.6145184601
4304	0.6145184601
4305	0.6145184551
4306	0.6145179784
4307	0.614517282
4308	0.6145168609
4309	0.6145168348
4310	0.6145168348
4311	0.6145168348
4312	0.614516802
4313	0.6145166571
4314	0.6145166387
4315	0.6145164756
4316	0.6145162453
4317	0.6145153387
4318	0.6145152569
4319	0.6145152071
4320	0.6145151762
4321	0.6145151723
4322	0.6145143094
4323	0.6145142103
4324	0.6145141009
4325	0.6145140645
4326	0.6145139924
4327	0.6145139775
4328	0.614513701
4329	0.61451358
4330	0.6145135591
4331	0.6145132583
4332	0.6145130627
4333	0.6145129933
4334	0.6145128062
4335	0.6145127882
4336	0.614512447
4337	0.6145124174
4338	0.6145124174
4339	0.6145121757
