iter	Passed	Remaining
3226	33963	71284
3227	33980	71287
3228	33993	71281
3229	34009	71283
3230	34020	71274
3231	34036	71274
3232	34051	71272
3233	34065	71270
3234	34078	71265
3235	34090	71257
3236	34103	71252
3237	34116	71245
3238	34128	71239
3239	34143	71237
3240	34152	71223
3241	34163	71214
3242	34174	71203
3243	34183	71191
3244	34193	71178
3245	34205	71171
3246	34217	71164
3247	34230	71159
3248	34239	71145
3249	34253	71142
3250	34266	71137
3251	34313	71201
3252	34329	71202
3253	34342	71196
3254	34353	71187
3255	34366	71182
3256	34377	71171
3257	34387	71160
3258	34401	71157
3259	34414	71152
3260	34427	71145
3261	34448	71157
3262	34460	71150
3263	34475	71148
3264	34489	71144
3265	34503	71141
3266	34516	71135
3267	34531	71133
3268	34544	71127
3269	34555	71118
3270	34561	71099
3271	34575	71094
3272	34589	71092
3273	34603	71087
3274	34613	71076
3275	34626	71070
3276	34638	71062
3277	34644	71042
3278	34655	71032
3279	34666	71023
3280	34676	71012
3281	34685	70997
3282	34693	70983
3283	34705	70974
3284	34716	70964
3285	34727	70956
3286	34741	70952
3287	34757	70951
3288	34770	70946
3289	34783	70941
3290	34794	70931
3291	34809	70930
3292	34823	70927
3293	34833	70915
3294	34884	70986
3295	34896	70978
3296	34911	70976
3297	34927	70977
3298	34945	70982
3299	34964	70988
3300	34979	70986
3301	34991	70979
3302	35004	70973
3303	35018	70970
3304	35031	70963
3305	35046	70961
3306	35059	70955
3307	35072	70950
3308	35088	70951
3309	35100	70943
3310	35113	70937
3311	35126	70931
3312	35140	70928
3313	35153	70921
3314	35166	70916
3315	35179	70910
3316	35192	70904
3317	35198	70885
3318	35211	70878
3319	35226	70876
3320	35237	70868
3321	35250	70862
3322	35263	70856
3323	35276	70850
3324	35289	70843
3325	35341	70917
3326	35355	70912
3327	35368	70908
3328	35382	70902
3329	35395	70897
3330	35406	70886
3331	35419	70882
3332	35431	70874
3333	35445	70869
3334	35457	70861
3335	35468	70852
3336	35480	70843
3337	35493	70837
3338	35505	70829
3339	35520	70827
3340	35527	70810
3341	35539	70802
3342	35551	70795
3343	35563	70785
3344	35575	70779
3345	35587	70770
3346	35599	70763
3347	35610	70753
3348	35621	70743
3349	35637	70743
3350	35650	70736
3351	35661	70727
3352	35668	70709
3353	35680	70701
3354	35691	70691
3355	35727	70730
3356	35739	70722
3357	35750	70713
3358	35776	70733
3359	35788	70724
3360	35795	70706
3361	35802	70689
3362	35810	70672
3363	35822	70664
3364	35835	70658
3365	35853	70663
3366	35862	70649
3367	35875	70643
3368	35888	70636
3369	35902	70632
3370	35916	70629
3371	35929	70623
3372	35942	70617
3373	35955	70611
3374	35969	70605
3375	35980	70596
3376	35993	70590
3377	36007	70587
3378	36021	70582
3379	36032	70572
3380	36046	70568
3381	36061	70565
3382	36075	70561
3383	36085	70549
3384	36099	70545
3385	36113	70541
3386	36161	70603
3387	36176	70601
3388	36194	70605
3389	36215	70614
3390	36234	70621
3391	36250	70619
3392	36273	70633
3393	36291	70637
3394	36306	70634
3395	36323	70636
3396	36343	70643
3397	36361	70647
3398	36376	70644
3399	36392	70644
3400	36402	70631
3401	36414	70623
3402	36425	70614
3403	36438	70606
3404	36451	70600
3405	36465	70597
3406	36482	70598
3407	36497	70595
3408	36515	70598
3409	36523	70583
3410	36540	70584
3411	36551	70574
3412	36602	70641
3413	36627	70658
3414	36644	70660
3415	36662	70662
3416	36671	70648
3417	36691	70656
3418	36712	70665
3419	36732	70672
3420	36752	70679
3421	36771	70684
3422	36786	70682
3423	36809	70694
3424	36827	70698
3425	36849	70708
3426	36867	70711
3427	36889	70722
3428	36912	70735
3429	36934	70745
3430	36951	70747
3431	36965	70743
3432	36979	70737
3433	36997	70740
3434	37052	70815
3435	37090	70856
3436	37101	70846
3437	37116	70842
3438	37135	70847
3439	37152	70849
3440	37172	70855
3441	37187	70853
3442	37206	70857
3443	37227	70865
3444	37242	70864
3445	37259	70864
3446	37272	70858
3447	37288	70857
3448	37303	70854
3449	37322	70857
3450	37340	70860
3451	37359	70865
3452	37376	70867
3453	37399	70878
3454	37454	70951
3455	37469	70950
3456	37494	70965
3457	37521	70984
3458	37540	70989
3459	37565	71005
3460	37587	71015
3461	37607	71022
3462	37620	71014
3463	37642	71025
3464	37661	71029
3465	37680	71033
3466	37698	71035
3467	37714	71035
3468	37728	71029
3469	37752	71045
3470	37774	71054
3471	37794	71060
3472	37821	71080
3473	37842	71088
3474	37860	71090
3475	37873	71084
3476	37881	71067
3477	37897	71066
3478	37911	71060
3479	37927	71059
3480	37941	71054
3481	37957	71052
3482	37970	71046
3483	37982	71037
3484	37995	71029
3485	38007	71021
3486	38025	71023
3487	38076	71087
3488	38085	71073
3489	38095	71060
3490	38108	71054
3491	38122	71047
3492	38137	71045
3493	38158	71052
3494	38172	71047
3495	38184	71038
3496	38197	71032
3497	38211	71026
3498	38223	71016
3499	38234	71006
3500	38247	70999
3501	38260	70993
3502	38275	70989
3503	38289	70984
3504	38301	70975
3505	38310	70960
3506	38314	70936
3507	38322	70920
3508	38330	70904
3509	38337	70886
3510	38346	70871
3511	38353	70854
3512	38362	70838
3513	38369	70821
3514	38383	70815
3515	38396	70807
3516	38407	70797
3517	38422	70793
3518	38435	70788
3519	38450	70784
3520	38501	70846
3521	38517	70844
3522	38536	70849
3523	38551	70845
3524	38570	70849
3525	38587	70849
3526	38609	70859
3527	38625	70856
3528	38640	70853
3529	38656	70851
3530	38669	70844
3531	38681	70836
3532	38693	70827
3533	38704	70816
3534	38711	70798
3535	38725	70792
3536	38738	70784
3537	38752	70780
3538	38765	70772
3539	38779	70767
3540	38791	70758
3541	38802	70746
3542	38813	70735
3543	38827	70731
3544	38847	70737
3545	38861	70730
3546	38876	70726
3547	38922	70780
3548	38937	70775
3549	38956	70780
3550	38974	70781
3551	38990	70780
3552	39006	70777
3553	39021	70773
3554	39036	70771
3555	39050	70765
3556	39066	70763
3557	39082	70761
3558	39092	70748
3559	39104	70739
3560	39117	70731
3561	39130	70725
3562	39144	70719
3563	39156	70710
3564	39168	70700
3565	39182	70695
3566	39195	70688
3567	39206	70676
3568	39217	70666
3569	39231	70660
3570	39244	70653
3571	39258	70647
3572	39277	70650
3573	39293	70649
3574	39343	70707
3575	39359	70706
3576	39379	70710
3577	39390	70699
3578	39407	70699
3579	39416	70685
3580	39429	70677
3581	39445	70676
3582	39457	70667
3583	39469	70657
3584	39484	70653
3585	39497	70646
3586	39511	70640
3587	39527	70637
3588	39539	70628
3589	39547	70612
3590	39559	70604
3591	39573	70597
3592	39586	70590
3593	39599	70582
3594	39614	70579
3595	39632	70580
3596	39643	70569
3597	39654	70558
3598	39666	70548
3599	39679	70541
3600	39689	70527
3601	39708	70530
3602	39720	70522
3603	39774	70587
3604	39791	70586
3605	39805	70581
3606	39826	70588
3607	39844	70588
3608	39858	70582
3609	39872	70576
3610	39889	70576
3611	39902	70568
3612	39915	70562
3613	39933	70562
3614	39946	70555
3615	39962	70552
3616	39975	70545
3617	39989	70539
3618	40003	70533
3619	40018	70529
3620	40031	70522
3621	40046	70518
3622	40059	70510
3623	40067	70493
3624	40082	70490
3625	40095	70482
3626	40113	70483
3627	40128	70479
3628	40173	70528
3629	40192	70529
3630	40213	70536
3631	40227	70530
3632	40243	70529
3633	40257	70521
3634	40268	70512
3635	40282	70505
3636	40295	70498
3637	40308	70490
3638	40322	70483
3639	40335	70477
3640	40350	70472
3641	40363	70463
3642	40371	70447
3643	40385	70442
3644	40399	70435
3645	40410	70425
3646	40422	70415
3647	40435	70407
3648	40451	70405
3649	40466	70401
3650	40481	70395
3651	40489	70379
3652	40502	70372
3653	40514	70362
3654	40526	70353
3655	40537	70342
3656	40550	70334
3657	40593	70377
3658	40604	70367
3659	40619	70363
3660	40633	70357
3661	40647	70349
3662	40655	70333
3663	40663	70318
3664	40675	70308
3665	40688	70301
3666	40700	70290
3667	40709	70276
3668	40719	70263
3669	40731	70252
3670	40741	70240
3671	40753	70230
3672	40763	70218
3673	40773	70205
3674	40784	70193
3675	40793	70178
3676	40804	70167
3677	40820	70165
3678	40832	70154
3679	40845	70147
3680	40856	70135
3681	40868	70127
3682	40884	70124
3683	40899	70120
3684	40913	70113
3685	40925	70103
3686	40936	70093
3687	40949	70084
3688	40961	70075
3689	41012	70133
3690	41036	70143
3691	41069	70169
3692	41088	70171
3693	41105	70170
3694	41119	70165
3695	41131	70154
3696	41145	70149
3697	41159	70143
3698	41174	70138
3699	41187	70130
3700	41208	70136
3701	41225	70135
3702	41239	70128
3703	41253	70121
3704	41265	70112
3705	41278	70104
3706	41293	70100
3707	41308	70095
3708	41322	70088
3709	41333	70077
3710	41345	70067
3711	41355	70054
3712	41367	70045
3713	41375	70028
3714	41388	70021
3715	41440	70078
3716	41453	70070
3717	41468	70065
3718	41480	70056
3719	41495	70050
3720	41509	70045
3721	41526	70043
3722	41542	70041
3723	41557	70036
3724	41573	70033
3725	41590	70031
3726	41606	70028
3727	41624	70028
3728	41636	70019
3729	41648	70009
3730	41657	69995
3731	41669	69984
3732	41679	69972
3733	41691	69961
3734	41704	69954
3735	41719	69949
3736	41736	69947
3737	41751	69943
3738	41765	69937
3739	41780	69932
3740	41792	69922
3741	41804	69912
3742	41853	69965
3743	41869	69961
3744	41885	69958
3745	41905	69961
3746	41922	69960
3747	41938	69957
3748	41947	69941
3749	41963	69939
3750	41980	69937
3751	41988	69920
3752	42002	69914
3753	42015	69907
3754	42029	69900
3755	42041	69890
3756	42055	69883
3757	42061	69864
3758	42075	69856
3759	42088	69849
3760	42102	69842
3761	42116	69835
3762	42128	69826
3763	42143	69821
3764	42159	69818
3765	42188	69836
3766	42201	69828
3767	42220	69828
3768	42267	69877
3769	42286	69879
3770	42308	69885
3771	42330	69892
3772	42358	69908
3773	42382	69919
3774	42405	69926
3775	42419	69920
3776	42429	69906
3777	42448	69907
3778	42465	69906
3779	42480	69902
3780	42498	69901
3781	42511	69892
3782	42526	69887
3783	42541	69883
3784	42555	69876
3785	42570	69872
3786	42581	69859
3787	42593	69850
3788	42609	69846
3789	42624	69841
3790	42638	69834
3791	42653	69830
3792	42701	69878
3793	42718	69877
3794	42739	69880
3795	42756	69878
3796	42769	69871
3797	42782	69863
3798	42796	69855
3799	42812	69852
3800	42828	69848
3801	42843	69843
3802	42860	69841
3803	42875	69836
3804	42891	69832
3805	42904	69824
3806	42912	69806
3807	42920	69791
3808	42929	69775
3809	42936	69758
3810	42945	69742
3811	42949	69719
3812	42963	69713
3813	42976	69704
3814	42989	69696
3815	43002	69687
3816	43016	69680
3817	43027	69668
3818	43039	69659
3819	43053	69651
3820	43066	69643
3821	43109	69683
3822	43124	69678
3823	43143	69678
3824	43156	69671
3825	43168	69660
3826	43183	69655
3827	43196	69647
3828	43208	69636
3829	43220	69627
3830	43230	69612
3831	43243	69604
3832	43252	69590
3833	43264	69579
3834	43276	69569
3835	43286	69555
3836	43295	69541
3837	43303	69525
3838	43317	69518
3839	43329	69507
3840	43341	69497
3841	43355	69491
3842	43368	69481
3843	43380	69471
3844	43396	69468
3845	43418	69473
3846	43440	69479
3847	43459	69480
3848	43479	69484
3849	43494	69477
3850	43509	69473
3851	43561	69527
3852	43590	69542
3853	43611	69546
3854	43627	69543
3855	43646	69544
3856	43669	69551
3857	43686	69549
3858	43703	69548
3859	43721	69545
3860	43735	69540
3861	43749	69532
3862	43762	69523
3863	43778	69519
3864	43792	69512
3865	43804	69502
3866	43819	69496
3867	43832	69487
3868	43844	69478
3869	43860	69474
3870	43875	69469
3871	43888	69460
3872	43943	69517
3873	43955	69507
3874	43969	69499
3875	43985	69495
3876	44001	69491
3877	44019	69490
3878	44035	69486
3879	44050	69481
3880	44068	69481
3881	44087	69481
3882	44100	69473
3883	44116	69469
3884	44130	69461
3885	44145	69456
3886	44162	69452
3887	44177	69447
3888	44192	69442
3889	44207	69435
3890	44221	69429
3891	44237	69424
3892	44250	69416
3893	44263	69408
3894	44278	69402
3895	44291	69393
3896	44341	69441
3897	44352	69430
3898	44363	69418
3899	44377	69410
3900	44405	69425
3901	44416	69413
3902	44434	69412
3903	44449	69406
3904	44471	69411
3905	44491	69414
3906	44513	69418
3907	44532	69419
3908	44551	69420
3909	44570	69420
3910	44587	69417
3911	44596	69402
3912	44609	69394
3913	44625	69389
3914	44639	69382
3915	44653	69374
3916	44669	69371
3917	44684	69364
3918	44698	69357
3919	44714	69353
3920	44727	69344
3921	44741	69336
3922	44786	69377
3923	44796	69363
3924	44808	69353
3925	44828	69354
3926	44839	69342
3927	44852	69334
3928	44865	69325
3929	44880	69318
3930	44893	69309
3931	44905	69299
3932	44918	69290
3933	44932	69283
3934	44944	69272
3935	44951	69254
3936	44962	69241
3937	44974	69232
3938	44988	69224
3939	44998	69210
3940	45010	69199
3941	45022	69190
3942	45035	69181
3943	45045	69167
3944	45053	69150
3945	45060	69132
3946	45070	69119
3947	45077	69099
3948	45088	69088
3949	45100	69078
3950	45113	69068
3951	45155	69104
3952	45164	69088
3953	45175	69077
3954	45187	69066
3955	45204	69063
3956	45215	69052
3957	45226	69040
3958	45237	69028
3959	45249	69016
3960	45261	69005
3961	45273	68995
3962	45284	68983
3963	45297	68975
3964	45311	68967
3965	45322	68955
3966	45335	68945
3967	45348	68937
3968	45360	68927
3969	45370	68913
3970	45381	68900
3971	45388	68883
3972	45397	68867
3973	45405	68850
3974	45411	68831
3975	45423	68820
3976	45439	68816
3977	45453	68808
3978	45464	68797
3979	45476	68786
3980	45488	68776
3981	45499	68763
3982	45510	68751
3983	45523	68741
3984	45534	68730
3985	45546	68720
3986	45560	68712
3987	45576	68707
3988	45624	68750
3989	45644	68752
3990	45655	68740
3991	45668	68731
3992	45675	68713
3993	45690	68707
3994	45704	68700
3995	45719	68693
3996	45732	68685
3997	45740	68668
3998	45754	68659
3999	45768	68652
4000	45779	68640
4001	45794	68634
4002	45808	68627
4003	45859	68674
4004	45888	68690
4005	45907	68689
4006	45927	68690
4007	45949	68695
4008	45962	68685
4009	45978	68680
4010	45992	68673
4011	46008	68668
4012	46019	68656
4013	46034	68650
4014	46084	68695
4015	46102	68694
4016	46115	68685
4017	46129	68678
4018	46143	68669
4019	46155	68658
4020	46168	68650
4021	46181	68640
4022	46194	68631
4023	46208	68623
4024	46215	68605
4025	46229	68597
4026	46240	68586
4027	46254	68578
4028	46306	68626
4029	46328	68630
4030	46341	68621
4031	46354	68612
4032	46370	68606
4033	46384	68598
4034	46399	68593
4035	46414	68587
4036	46431	68583
4037	46448	68580
4038	46464	68574
4039	46478	68567
4040	46493	68561
4041	46509	68556
4042	46522	68546
4043	46537	68539
4044	46550	68531
4045	46563	68521
4046	46575	68510
4047	46587	68499
4048	46597	68485
4049	46608	68474
4050	46620	68462
4051	46631	68450
4052	46640	68436
4053	46652	68425
4054	46665	68415
4055	46674	68401
4056	46728	68451
4057	46743	68445
4058	46759	68440
4059	46775	68435
4060	46793	68432
4061	46802	68417
4062	46818	68412
4063	46831	68403
4064	46849	68400
4065	46868	68400
4066	46887	68400
4067	46902	68394
4068	46959	68448
4069	46979	68449
4070	46997	68447
4071	47015	68444
4072	47024	68430
4073	47036	68418
4074	47050	68410
4075	47063	68401
4076	47080	68398
4077	47098	68395
4078	47115	68392
4079	47132	68388
4080	47146	68380
4081	47204	68435
4082	47225	68438
4083	47243	68435
4084	47260	68431
4085	47277	68428
4086	47293	68422
4087	47306	68414
4088	47326	68415
4089	47343	68410
4090	47357	68403
4091	47372	68396
4092	47428	68447
4093	47452	68454
4094	47469	68451
4095	47484	68444
4096	47502	68441
4097	47516	68434
4098	47530	68425
4099	47545	68418
4100	47561	68413
4101	47573	68403
4102	47585	68392
4103	47601	68386
4104	47615	68378
4105	47629	68370
4106	47678	68411
4107	47690	68400
4108	47702	68389
4109	47714	68379
4110	47727	68369
4111	47738	68356
4112	47750	68346
4113	47760	68331
4114	47768	68315
4115	47777	68300
4116	47786	68284
4117	47795	68269
4118	47804	68254
4119	47814	68240
4120	47821	68222
4121	47839	68219
4122	47854	68212
4123	47869	68205
4124	47884	68198
4125	47896	68187
4126	47908	68177
4127	47920	68166
4128	47935	68158
4129	47949	68150
4130	47961	68140
4131	47974	68129
4132	47985	68118
4133	48000	68111
4134	48009	68095
4135	48015	68075
4136	48025	68062
4137	48037	68051
4138	48050	68042
4139	48065	68034
4140	48078	68025
4141	48093	68017
4142	48103	68004
4143	48111	67987
4144	48123	67976
4145	48139	67970
4146	48154	67964
4147	48207	68011
4148	48225	68007
4149	48241	68003
4150	48265	68009
4151	48287	68011
4152	48301	68003
4153	48314	67993
4154	48327	67983
4155	48339	67973
4156	48353	67965
4157	48367	67956
4158	48380	67946
4159	48399	67945
4160	48414	67938
4161	48428	67930
4162	48441	67921
4163	48456	67913
4164	48468	67901
4165	48478	67888
4166	48485	67870
4167	48497	67858
4168	48509	67847
4169	48519	67833
4170	48530	67822
4171	48543	67811
4172	48554	67800
4173	48570	67793
4174	48582	67782
4175	48636	67829
4176	48656	67830
4177	48669	67820
4178	48685	67814
4179	48700	67807
4180	48714	67799
4181	48729	67792
4182	48744	67785
4183	48758	67777
4184	48777	67776
4185	48794	67771
4186	48809	67764
4187	48825	67759
4188	48841	67752
4189	48855	67744
4190	48868	67734
4191	48885	67731
4192	48903	67728
4193	48921	67725
4194	48933	67714
4195	48946	67703
4196	48957	67690
4197	48967	67677
4198	48980	67667
4199	49031	67710
4200	49040	67695
4201	49054	67686
4202	49069	67679
4203	49086	67675
4204	49103	67670
4205	49114	67657
4206	49127	67648
4207	49144	67644
4208	49160	67638
4209	49173	67628
4210	49187	67619
4211	49200	67610
4212	49213	67599
4213	49227	67591
4214	49243	67586
4215	49257	67576
4216	49270	67567
4217	49283	67557
4218	49294	67545
4219	49308	67536
4220	49318	67522
4221	49328	67507
4222	49339	67495
4223	49350	67482
4224	49362	67472
4225	49372	67457
4226	49384	67446
4227	49396	67435
4228	49407	67423
4229	49419	67411
4230	49433	67402
4231	49484	67444
4232	49499	67437
4233	49512	67427
4234	49524	67416
4235	49542	67412
4236	49553	67401
4237	49567	67391
4238	49580	67381
4239	49595	67375
4240	49610	67367
4241	49626	67361
4242	49640	67353
4243	49653	67343
4244	49670	67339
4245	49684	67330
4246	49700	67324
4247	49713	67315
4248	49728	67307
4249	49742	67298
4250	49763	67299
4251	49778	67292
4252	49796	67289
4253	49810	67280
4254	49824	67271
4255	49833	67256
4256	49850	67251
4257	49864	67243
4258	49872	67227
4259	49888	67220
4260	49906	67216
4261	49922	67211
4262	49936	67202
4263	49951	67196
4264	49962	67182
4265	49976	67173
4266	49992	67168
4267	50003	67155
4268	50021	67152
4269	50036	67145
4270	50049	67135
4271	50068	67133
4272	50084	67126
4273	50100	67121
4274	50163	67178
4275	50180	67172
4276	50201	67174
4277	50217	67168
4278	50266	67206
4279	50297	67219
4280	50325	67230
4281	50360	67248
4282	50382	67250
4283	50405	67254
4284	50420	67247
4285	50437	67241
4286	50452	67235
4287	50464	67223
4288	50479	67216
4289	50498	67213
4290	50515	67208
4291	50532	67204
4292	50548	67197
4293	50564	67191
4294	50572	67174
4295	50588	67168
4296	50596	67152
4297	50611	67144
4298	50675	67202
4299	50693	67197
4300	50708	67190
4301	50725	67185
4302	50741	67180
4303	50757	67173
4304	50767	67159
4305	50783	67153
4306	50801	67149
4307	50820	67146
4308	50833	67137
4309	50850	67131
4310	50858	67115
4311	50867	67099
4312	50880	67089
4313	50895	67081
4314	50915	67081
4315	50942	67089
4316	50960	67085
4317	50977	67080
4318	50993	67074
4319	51014	67074
4320	51031	67069
4321	51046	67061
4322	51063	67056
4323	51080	67052
4324	51097	67046
4325	51110	67037
4326	51126	67030
4327	51140	67021
4328	51155	67014
4329	51174	67011
4330	51187	67001
4331	51206	66999
4332	51222	66992
4333	51241	66989
4334	51258	66985
4335	51275	66979
4336	51291	66973
4337	51310	66970
4338	51320	66956
4339	51337	66951
4340	51355	66947
4341	51378	66950
4342	51388	66936
4343	51406	66931
4344	51423	66927
4345	51490	66987
4346	51512	66988
4347	51529	66984
4348	51548	66981
4349	51567	66978
4350	51582	66971
4351	51600	66966
4352	51616	66960
4353	51644	66969
4354	51659	66962
4355	51679	66960
4356	51702	66962
4357	51738	66982
4358	51759	66982
4359	51771	66970
4360	51787	66963
4361	51803	66957
4362	51820	66951
4363	51840	66950
4364	51856	66944
4365	51876	66942
4366	51908	66957
4367	51927	66953
4368	51945	66949
4369	51961	66943
4370	51992	66956
4371	52033	66981
4372	52060	66988
4373	52081	66988
4374	52097	66982
4375	52113	66975
4376	52129	66969
4377	52148	66965
4378	52166	66961
4379	52191	66966
4380	52221	66978
4381	52237	66972
4382	52256	66968
4383	52271	66961
4384	52292	66961
4385	52306	66951
4386	52322	66944
4387	52378	66988
4388	52393	66981
4389	52409	66973
4390	52426	66968
4391	52448	66969
4392	52464	66962
4393	52480	66956
4394	52499	66953
4395	52517	66949
4396	52532	66940
4397	52547	66933
4398	52566	66929
4399	52584	66926
4400	52601	66919
4401	52616	66912
4402	52623	66894
4403	52640	66888
4404	52657	66882
4405	52674	66876
4406	52689	66868
4407	52696	66851
4408	52713	66845
4409	52730	66840
4410	52745	66832
4411	52762	66826
4412	52780	66821
4413	52796	66815
4414	52813	66809
4415	52833	66807
4416	52855	66808
4417	52867	66796
4418	52882	66787
4419	52899	66782
4420	52908	66767
4421	52923	66758
4422	52936	66747
4423	52949	66736
4424	52967	66732
4425	52994	66740
4426	53013	66736
4427	53029	66730
4428	53046	66724
4429	53062	66717
4430	53124	66768
4431	53143	66765
4432	53161	66760
4433	53183	66760
4434	53200	66755
4435	53214	66745
4436	53225	66732
4437	53242	66727
4438	53261	66723
4439	53274	66713
4440	53291	66707
4441	53311	66705
4442	53330	66702
4443	53349	66698
4444	53370	66698
4445	53389	66694
4446	53407	66690
4447	53428	66689
4448	53446	66685
4449	53471	66689
4450	53499	66696
4451	53515	66689
4452	53531	66682
4453	53552	66681
4454	53567	66673
4455	53583	66666
4456	53600	66661
4457	53618	66656
4458	53627	66640
4459	53642	66632
4460	53650	66615
4461	53669	66611
4462	53683	66602
4463	53695	66590
4464	53710	66581
4465	53721	66568
4466	53735	66559
4467	53749	66549
4468	53761	66537
4469	53773	66525
4470	53787	66514
4471	53798	66501
4472	53811	66492
4473	53826	66483
4474	53838	66470
4475	53850	66459
4476	53863	66448
4477	53876	66436
4478	53890	66427
4479	53906	66420
4480	53921	66411
4481	53969	66444
4482	53983	66435
4483	53998	66426
4484	54010	66413
4485	54021	66401
4486	54033	66388
4487	54043	66374
4488	54063	66371
4489	54078	66363
4490	54088	66349
4491	54098	66335
4492	54116	66329
4493	54130	66319
4494	54144	66310
4495	54161	66304
4496	54177	66296
4497	54196	66294
4498	54211	66285
4499	54226	66276
4500	54247	66275
4501	54278	66286
4502	54293	66278
4503	54312	66274
4504	54330	66270
4505	54350	66267
4506	54363	66256
4507	54376	66245
4508	54386	66231
4509	54398	66218
4510	54412	66209
4511	54428	66201
4512	54444	66194
4513	54457	66184
4514	54470	66172
4515	54482	66161
4516	54498	66153
4517	54511	66143
4518	54530	66138
4519	54540	66123
4520	54562	66124
4521	54576	66114
4522	54593	66108
4523	54613	66105
4524	54631	66101
4525	54688	66143
4526	54704	66136
4527	54722	66130
4528	54734	66118
4529	54746	66106
4530	54759	66095
4531	54773	66086
4532	54788	66077
4533	54802	66067
4534	54810	66050
4535	54823	66039
4536	54839	66031
4537	54851	66020
4538	54863	66008
4539	54881	66003
4540	54903	66002
4541	54927	66005
4542	54943	65996
4543	54962	65993
4544	54978	65985
4545	54995	65980
4546	55014	65975
4547	55032	65971
4548	55048	65964
4549	55066	65958
4550	55085	65955
4551	55102	65949
4552	55121	65945
4553	55143	65944
4554	55166	65944
4555	55183	65938
4556	55201	65934
4557	55226	65937
4558	55243	65930
4559	55262	65927
4560	55276	65917
4561	55287	65904
4562	55301	65893
4563	55317	65886
4564	55366	65918
4565	55384	65912
4566	55400	65906
4567	55420	65902
4568	55437	65896
4569	55450	65885
4570	55463	65874
4571	55475	65861
4572	55487	65849
4573	55501	65839
4574	55518	65833
4575	55533	65824
4576	55543	65809
4577	55558	65801
4578	55573	65791
4579	55584	65779
4580	55597	65767
4581	55611	65757
4582	55626	65749
4583	55639	65738
4584	55652	65727
4585	55661	65710
4586	55672	65698
4587	55686	65687
4588	55698	65675
4589	55710	65662
4590	55722	65650
4591	55733	65637
4592	55746	65626
4593	55756	65611
4594	55762	65592
4595	55775	65580
4596	55822	65609
4597	55839	65603
4598	55851	65591
4599	55862	65577
4600	55874	65565
4601	55888	65554
4602	55900	65543
4603	55916	65535
4604	55930	65525
4605	55941	65511
4606	55951	65497
4607	55961	65482
4608	55987	65487
4609	56011	65487
4610	56032	65486
4611	56047	65477
4612	56070	65478
4613	56093	65478
4614	56106	65468
4615	56123	65461
4616	56138	65452
4617	56152	65442
4618	56170	65437
4619	56184	65427
4620	56201	65420
4621	56217	65412
4622	56230	65401
4623	56248	65395
4624	56262	65386
4625	56275	65374
4626	56287	65363
4627	56310	65362
4628	56338	65369
4629	56353	65360
4630	56366	65349
4631	56380	65339
4632	56392	65326
4633	56404	65314
4634	56415	65300
4635	56427	65288
4636	56438	65275
4637	56451	65263
4638	56457	65244
4639	56470	65232
4640	56482	65220
4641	56493	65207
4642	56505	65194
4643	56512	65177
4644	56565	65211
4645	56578	65200
4646	56590	65187
4647	56600	65173
4648	56610	65159
4649	56623	65147
4650	56634	65134
4651	56647	65122
4652	56658	65109
4653	56669	65095
4654	56682	65083
4655	56693	65070
4656	56707	65061
4657	56725	65055
4658	56742	65048
4659	56766	65049
4660	56785	65045
4661	56798	65034
4662	56814	65026
4663	56828	65016
4664	56844	65008
4665	56857	64997
4666	56870	64986
4667	56886	64977
4668	56901	64969
4669	56916	64960
4670	56929	64949
4671	56946	64942
4672	56959	64931
4673	56969	64915
4674	56982	64905
4675	56995	64893
4676	57005	64879
4677	57020	64870
4678	57032	64857
4679	57044	64845
4680	57055	64831
4681	57069	64821
4682	57083	64811
4683	57095	64799
4684	57108	64787
4685	57119	64774
4686	57132	64762
4687	57144	64750
4688	57156	64738
4689	57169	64726
4690	57179	64712
4691	57193	64701
4692	57237	64725
4693	57248	64712
4694	57258	64697
4695	57268	64682
4696	57279	64669
4697	57285	64650
4698	57294	64634
4699	57305	64620
4700	57317	64608
4701	57326	64593
4702	57338	64579
4703	57348	64565
4704	57358	64551
4705	57373	64541
4706	57392	64537
4707	57407	64528
4708	57419	64516
4709	57433	64506
4710	57449	64497
4711	57461	64485
4712	57473	64473
4713	57486	64462
4714	57500	64452
4715	57507	64433
4716	57518	64420
4717	57526	64402
4718	57540	64393
4719	57552	64380
4720	57564	64367
4721	57577	64356
4722	57589	64345
4723	57603	64334
4724	57616	64323
4725	57629	64311
4726	57642	64300
4727	57656	64290
4728	57668	64277
4729	57680	64265
4730	57693	64254
4731	57707	64243
4732	57720	64232
4733	57733	64221
4734	57745	64208
4735	57753	64191
4736	57766	64181
4737	57780	64170
4738	57792	64158
4739	57832	64176
4740	57845	64165
4741	57861	64157
4742	57872	64144
4743	57885	64132
4744	57898	64121
4745	57910	64109
4746	57921	64095
4747	57939	64089
4748	57951	64076
4749	57965	64067
4750	57977	64054
4751	57987	64040
4752	57998	64026
4753	58007	64010
4754	58021	64000
4755	58032	63987
4756	58046	63976
4757	58057	63962
4758	58071	63952
4759	58089	63947
4760	58106	63940
4761	58123	63933
4762	58137	63923
4763	58153	63915
4764	58168	63906
4765	58184	63898
4766	58199	63888
4767	58212	63877
4768	58227	63867
4769	58242	63858
4770	58258	63850
4771	58269	63837
4772	58283	63827
4773	58297	63817
4774	58305	63799
4775	58316	63786
4776	58326	63772
4777	58336	63757
4778	58348	63744
4779	58359	63731
